X,Y,B,G,R,Gx,Gy
51,71,88,94,5,0.0214106195359553,-0.1308992675592447
51,72,83,101,4,0.0,-0.1287068006749893
51,73,79,106,5,-0.0214106195359553,-0.1308992675592447
51,74,73,112,0,-0.04511221032887475,-0.13826517935484947
42,83,53,55,116,0.04511221032887475,0.13826517935484947
42,84,51,56,115,0.0214106195359553,0.1308992675592447
42,85,49,57,114,0.0,0.1287068006749893
42,86,48,60,114,-0.0214106195359553,0.1308992675592447
42,87,46,67,112,-0.04511221032887475,0.13826517935484947
43,82,61,55,123,0.061575680566778264,0.10335206051617353
43,83,56,54,119,0.03826297667586875,0.09632405027258556
43,84,54,55,120,0.01842431943322176,0.0927510698353074
43,85,49,56,118,0.0,0.09164721253127672
43,86,49,59,117,-0.01842431943322176,0.0927510698353074
43,87,50,71,114,-0.03826297667586875,0.09632405027258556
43,88,46,76,109,-0.061575680566778264,0.10335206051617353
44,81,66,56,123,0.08000000000000003,0.08000000000000003
44,82,65,56,123,0.05474926718086332,0.07313727383716523
44,83,61,58,120,0.03451121964800863,0.06920142621660752
44,84,58,57,121,0.016733781794646463,0.06712694158311132
44,85,55,60,118,0.0,0.06647615158762404
44,86,56,68,118,-0.016733781794646463,0.06712694158311132
44,87,55,80,113,-0.03451121964800863,0.06920142621660752
44,88,54,87,108,-0.05474926718086332,0.07313727383716523
44,89,47,94,97,-0.08000000000000003,0.08000000000000003
45,80,72,62,121,0.10335206051617353,0.061575680566778264
45,81,69,58,119,0.07313727383716523,0.05474926718086332
45,82,67,58,121,0.05077710678338576,0.05077710678338576
45,83,63,59,116,0.032252644421814865,0.048418578457614166
45,84,61,61,117,0.015699044804238282,0.04715256350368319
45,85,63,70,117,0.0,0.0467521999912377
45,86,65,80,116,-0.015699044804238282,0.04715256350368319
45,87,57,89,106,-0.032252644421814865,0.048418578457614166
45,88,55,94,101,-0.05077710678338576,0.05077710678338576
45,89,51,102,91,-0.07313727383716523,0.05474926718086332
45,90,49,107,87,-0.10335206051617353,0.061575680566778264
46,79,76,66,113,0.13826517935484947,0.04511221032887475
46,80,77,67,117,0.09632405027258556,0.03826297667586875
46,81,76,65,114,0.06920142621660752,0.03451121964800863
46,82,71,64,113,0.048418578457614166,0.032252644421814865
46,83,66,65,110,0.03088667636830605,0.03088667636830605
46,84,66,70,113,0.015067403328270003,0.03014605954138166
46,85,67,78,111,0.0,0.029910794252010212
46,86,68,88,110,-0.015067403328270003,0.03014605954138166
46,87,58,96,99,-0.03088667636830605,0.03088667636830605
46,88,57,102,94,-0.048418578457614166,0.032252644421814865
46,89,52,110,81,-0.06920142621660752,0.03451121964800863
46,90,50,114,75,-0.09632405027258556,0.03826297667586875
46,91,38,118,63,-0.13826517935484947,0.04511221032887475
47,79,77,67,108,0.1308992675592447,0.0214106195359553
47,80,78,68,112,0.0927510698353074,0.01842431943322176
47,81,81,70,111,0.06712694158311132,0.016733781794646463
47,82,78,71,109,0.04715256350368319,0.015699044804238282
47,83,72,73,106,0.03014605954138166,0.015067403328270003
47,84,72,79,109,0.014723162687942437,0.014723162687942437
47,85,72,86,104,0.0,0.014613556019536122
47,86,69,92,99,-0.014723162687942437,0.014723162687942437
47,87,58,101,89,-0.03014605954138166,0.015067403328270003
47,88,56,106,83,-0.04715256350368319,0.015699044804238282
47,89,51,115,71,-0.06712694158311132,0.016733781794646463
47,90,47,118,62,-0.0927510698353074,0.01842431943322176
47,91,34,120,44,-0.1308992675592447,0.0214106195359553
48,79,79,68,98,0.1287068006749893,0.0
48,80,79,69,102,0.09164721253127672,0.0
48,81,81,70,103,0.06647615158762404,0.0
48,82,80,74,102,0.0467521999912377,0.0
48,83,76,80,97,0.029910794252010212,0.0
48,84,77,88,99,0.014613556019536122,0.0
48,86,71,98,88,-0.014613556019536122,0.0
48,87,59,104,79,-0.029910794252010212,0.0
48,88,58,110,74,-0.0467521999912377,0.0
48,89,51,118,57,-0.06647615158762404,0.0
48,90,44,119,43,-0.09164721253127672,0.0
48,91,32,123,25,-0.1287068006749893,0.0
49,79,80,70,92,0.1308992675592447,-0.0214106195359553
49,80,81,70,93,0.0927510698353074,-0.01842431943322176
49,81,79,69,94,0.06712694158311132,-0.016733781794646463
49,82,82,74,95,0.04715256350368319,-0.015699044804238282
49,83,81,86,92,0.03014605954138166,-0.015067403328270003
49,84,78,92,90,0.014723162687942437,-0.014723162687942437
49,85,74,98,80,0.0,-0.014613556019536122
49,86,72,103,75,-0.014723162687942437,-0.014723162687942437
49,87,60,107,66,-0.03014605954138166,-0.015067403328270003
49,88,56,110,58,-0.04715256350368319,-0.015699044804238282
49,89,49,120,37,-0.06712694158311132,-0.016733781794646463
49,90,41,121,24,-0.0927510698353074,-0.01842431943322176
49,91,29,125,10,-0.1308992675592447,-0.0214106195359553
50,79,79,71,77,0.13826517935484947,-0.04511221032887475
50,80,80,71,78,0.09632405027258556,-0.03826297667586875
50,81,80,73,79,0.06920142621660752,-0.03451121964800863
50,82,83,79,82,0.048418578457614166,-0.032252644421814865
50,83,81,89,74,0.03088667636830605,-0.03088667636830605
50,84,80,98,73,0.015067403328270003,-0.03014605954138166
50,85,76,105,69,0.0,-0.029910794252010212
50,86,70,106,58,-0.015067403328270003,-0.03014605954138166
50,87,55,111,39,-0.03088667636830605,-0.03088667636830605
50,88,50,112,32,-0.048418578457614166,-0.032252644421814865
50,89,40,117,18,-0.06920142621660752,-0.03451121964800863
50,90,37,124,14,-0.09632405027258556,-0.03826297667586875
50,91,28,133,4,-0.13826517935484947,-0.04511221032887475
51,80,79,72,70,0.10335206051617353,-0.061575680566778264
51,81,80,75,69,0.07313727383716523,-0.05474926718086332
51,82,84,81,73,0.05077710678338576,-0.05077710678338576
51,83,80,92,62,0.032252644421814865,-0.048418578457614166
51,84,80,102,59,0.015699044804238282,-0.04715256350368319
51,85,73,106,53,0.0,-0.0467521999912377
51,86,66,106,41,-0.015699044804238282,-0.04715256350368319
51,87,52,114,20,-0.032252644421814865,-0.048418578457614166
51,88,45,114,13,-0.05077710678338576,-0.05077710678338576
51,89,36,119,9,-0.07313727383716523,-0.05474926718086332
51,90,37,130,10,-0.10335206051617353,-0.061575680566778264
52,81,81,79,50,0.08000000000000003,-0.08000000000000003
52,82,82,84,54,0.05474926718086332,-0.07313727383716523
52,83,76,94,40,0.03451121964800863,-0.06920142621660752
52,84,73,100,30,0.016733781794646463,-0.06712694158311132
52,85,69,105,28,0.0,-0.06647615158762404
52,86,65,110,24,-0.016733781794646463,-0.06712694158311132
52,87,49,118,7,-0.03451121964800863,-0.06920142621660752
52,88,48,126,4,-0.05474926718086332,-0.07313727383716523
52,89,41,133,4,-0.08000000000000003,-0.08000000000000003
53,82,78,85,38,0.061575680566778264,-0.10335206051617353
53,83,74,93,21,0.03826297667586875,-0.09632405027258556
53,84,70,98,12,0.01842431943322176,-0.0927510698353074
53,85,66,100,12,0.0,-0.09164721253127672
53,86,59,105,12,-0.01842431943322176,-0.0927510698353074
53,87,51,124,4,-0.03826297667586875,-0.09632405027258556
53,88,53,139,3,-0.061575680566778264,-0.10335206051617353
54,83,72,97,4,0.04511221032887475,-0.13826517935484947
54,84,71,102,2,0.0214106195359553,-0.1308992675592447
54,85,62,96,2,0.0,-0.1287068006749893
54,86,62,109,3,-0.0214106195359553,-0.1308992675592447
54,87,61,138,3,-0.04511221032887475,-0.13826517935484947
73,62,87,79,74,0.04511221032887475,0.13826517935484947
73,63,84,83,76,0.0214106195359553,0.1308992675592447
73,64,75,89,77,0.0,0.1287068006749893
73,65,69,96,74,-0.0214106195359553,0.1308992675592447
73,66,58,102,69,-0.04511221032887475,0.13826517935484947
74,61,107,84,65,0.061575680566778264,0.10335206051617353
74,62,98,87,70,0.03826297667586875,0.09632405027258556
74,63,97,93,74,0.01842431943322176,0.0927510698353074
74,64,84,95,71,0.0,0.09164721253127672
74,65,79,101,67,-0.01842431943322176,0.0927510698353074
74,66,66,107,62,-0.03826297667586875,0.09632405027258556
74,67,58,113,58,-0.061575680566778264,0.10335206051617353
75,60,122,94,61,0.08000000000000003,0.08000000000000003
75,61,113,91,60,0.05474926718086332,0.07313727383716523
75,62,104,94,66,0.03451121964800863,0.06920142621660752
75,63,98,94,66,0.016733781794646463,0.06712694158311132
75,64,88,100,67,0.0,0.06647615158762404
75,65,82,106,65,-0.016733781794646463,0.06712694158311132
75,66,69,110,59,-0.03451121964800863,0.06920142621660752
75,67,59,113,52,-0.05474926718086332,0.07313727383716523
75,68,47,120,39,-0.08000000000000003,0.08000000000000003
76,59,138,94,49,0.10335206051617353,0.061575680566778264
76,60,130,95,52,0.07313727383716523,0.05474926718086332
76,61,122,95,51,0.05077710678338576,0.05077710678338576
76,62,109,98,53,0.032252644421814865,0.048418578457614166
76,63,105,99,52,0.015699044804238282,0.04715256350368319
76,64,94,104,52,0.0,0.0467521999912377
76,65,90,109,51,-0.015699044804238282,0.04715256350368319
76,66,72,114,42,-0.032252644421814865,0.048418578457614166
76,67,62,113,32,-0.05077710678338576,0.05077710678338576
76,68,50,119,18,-0.07313727383716523,0.05474926718086332
76,69,37,121,10,-0.10335206051617353,0.061575680566778264
77,58,147,96,38,0.13826517935484947,0.04511221032887475
77,59,143,95,42,0.09632405027258556,0.03826297667586875
77,60,132,95,45,0.06920142621660752,0.03451121964800863
77,61,124,97,43,0.048418578457614166,0.032252644421814865
77,62,107,95,39,0.03088667636830605,0.03088667636830605
77,63,105,99,41,0.015067403328270003,0.03014605954138166
77,64,96,104,38,0.0,0.029910794252010212
77,65,89,107,34,-0.015067403328270003,0.03014605954138166
77,66,71,111,24,-0.03088667636830605,0.03088667636830605
77,67,62,112,17,-0.048418578457614166,0.032252644421814865
77,68,49,118,7,-0.06920142621660752,0.03451121964800863
77,69,38,123,4,-0.09632405027258556,0.03826297667586875
77,70,18,128,0,-0.13826517935484947,0.04511221032887475
78,58,153,96,19,0.1308992675592447,0.0214106195359553
78,59,147,95,23,0.0927510698353074,0.01842431943322176
78,60,136,95,29,0.06712694158311132,0.016733781794646463
78,61,130,97,27,0.04715256350368319,0.015699044804238282
78,62,116,98,25,0.03014605954138166,0.015067403328270003
78,63,109,99,21,0.014723162687942437,0.014723162687942437
78,64,98,103,17,0.0,0.014613556019536122
78,65,93,108,14,-0.014723162687942437,0.014723162687942437
78,66,74,112,5,-0.03014605954138166,0.015067403328270003
78,67,66,115,1,-0.04715256350368319,0.015699044804238282
78,68,53,124,0,-0.06712694158311132,0.016733781794646463
78,69,42,129,0,-0.0927510698353074,0.01842431943322176
78,70,23,135,0,-0.1308992675592447,0.0214106195359553
79,58,152,93,7,0.1287068006749893,0.0
79,59,147,93,10,0.09164721253127672,0.0
79,60,136,94,15,0.06647615158762404,0.0
79,61,130,95,14,0.0467521999912377,0.0
79,62,117,98,14,0.029910794252010212,0.0
79,63,111,99,10,0.014613556019536122,0.0
79,65,92,107,5,-0.014613556019536122,0.0
79,66,77,113,0,-0.029910794252010212,0.0
79,67,73,119,1,-0.0467521999912377,0.0
79,68,59,126,0,-0.06647615158762404,0.0
79,69,47,131,1,-0.09164721253127672,0.0
79,70,28,138,0,-0.1287068006749893,0.0
80,58,153,92,0,0.1308992675592447,-0.0214106195359553
80,59,149,94,0,0.0927510698353074,-0.01842431943322176
80,60,140,95,0,0.06712694158311132,-0.016733781794646463
80,61,136,96,0,0.04715256350368319,-0.015699044804238282
80,62,122,97,0,0.03014605954138166,-0.015067403328270003
80,63,116,102,0,0.014723162687942437,-0.014723162687942437
80,64,103,106,0,0.0,-0.014613556019536122
80,65,98,111,0,-0.014723162687942437,-0.014723162687942437
80,66,82,117,0,-0.03014605954138166,-0.015067403328270003
80,67,76,123,0,-0.04715256350368319,-0.015699044804238282
80,68,63,132,0,-0.06712694158311132,-0.016733781794646463
80,69,52,137,0,-0.0927510698353074,-0.01842431943322176
80,70,32,143,0,-0.1308992675592447,-0.0214106195359553
81,58,156,96,0,0.13826517935484947,-0.04511221032887475
81,59,150,95,0,0.09632405027258556,-0.03826297667586875
81,60,141,95,0,0.06920142621660752,-0.03451121964800863
81,61,137,97,0,0.048418578457614166,-0.032252644421814865
81,62,125,100,0,0.03088667636830605,-0.03088667636830605
81,63,121,105,0,0.015067403328270003,-0.03014605954138166
81,64,108,111,0,0.0,-0.029910794252010212
81,65,102,115,0,-0.015067403328270003,-0.03014605954138166
81,66,86,121,0,-0.03088667636830605,-0.03088667636830605
81,67,79,125,0,-0.048418578457614166,-0.032252644421814865
81,68,67,134,0,-0.06920142621660752,-0.03451121964800863
81,69,58,141,0,-0.09632405027258556,-0.03826297667586875
81,70,40,149,0,-0.13826517935484947,-0.04511221032887475
82,59,155,98,0,0.10335206051617353,-0.061575680566778264
82,60,144,99,0,0.07313727383716523,-0.05474926718086332
82,61,140,100,0,0.05077710678338576,-0.05077710678338576
82,62,130,104,0,0.032252644421814865,-0.048418578457614166
82,63,123,107,0,0.015699044804238282,-0.04715256350368319
82,64,113,114,0,0.0,-0.0467521999912377
82,65,106,118,0,-0.015699044804238282,-0.04715256350368319
82,66,92,124,0,-0.032252644421814865,-0.048418578457614166
82,67,83,127,0,-0.05077710678338576,-0.05077710678338576
82,68,67,134,0,-0.07313727383716523,-0.05474926718086332
82,69,58,141,0,-0.10335206051617353,-0.061575680566778264
83,60,146,102,0,0.08000000000000003,-0.08000000000000003
83,61,142,102,0,0.05474926718086332,-0.07313727383716523
83,62,131,106,0,0.03451121964800863,-0.06920142621660752
83,63,127,110,0,0.016733781794646463,-0.06712694158311132
83,64,116,115,0,0.0,-0.06647615158762404
83,65,108,120,0,-0.016733781794646463,-0.06712694158311132
83,66,95,126,0,-0.03451121964800863,-0.06920142621660752
83,67,86,128,0,-0.05474926718086332,-0.07313727383716523
83,68,68,133,0,-0.08000000000000003,-0.08000000000000003
84,61,146,107,0,0.061575680566778264,-0.10335206051617353
84,62,134,110,0,0.03826297667586875,-0.09632405027258556
84,63,129,114,0,0.01842431943322176,-0.0927510698353074
84,64,121,119,0,0.0,-0.09164721253127672
84,65,112,123,0,-0.01842431943322176,-0.0927510698353074
84,66,99,128,0,-0.03826297667586875,-0.09632405027258556
84,67,89,130,0,-0.061575680566778264,-0.10335206051617353
85,62,138,113,0,0.04511221032887475,-0.13826517935484947
85,63,132,116,0,0.0214106195359553,-0.1308992675592447
85,64,122,121,0,0.0,-0.1287068006749893
85,65,115,126,0,-0.0214106195359553,-0.1308992675592447
85,66,101,130,0,-0.04511221032887475,-0.13826517935484947
57,74,68,61,109,0.04511221032887475,0.13826517935484947
57,75,64,63,108,0.0214106195359553,0.1308992675592447
57,76,57,65,104,0.0,0.1287068006749893
57,77,53,68,101,-0.0214106195359553,0.1308992675592447
57,78,49,73,99,-0.04511221032887475,0.13826517935484947
58,73,81,65,102,0.061575680566778264,0.10335206051617353
58,74,75,64,103,0.03826297667586875,0.09632405027258556
58,75,68,65,100,0.01842431943322176,0.0927510698353074
58,76,68,74,102,0.0,0.09164721253127672
58,77,65,80,101,-0.01842431943322176,0.0927510698353074
58,78,59,84,97,-0.03826297667586875,0.09632405027258556
58,79,55,94,94,-0.061575680566778264,0.10335206051617353
59,72,83,68,101,0.08000000000000003,0.08000000000000003
59,73,81,69,100,0.05474926718086332,0.07313727383716523
59,74,76,69,100,0.03451121964800863,0.06920142621660752
59,75,71,71,97,0.016733781794646463,0.06712694158311132
59,76,73,82,99,0.0,0.06647615158762404
59,77,71,89,100,-0.016733781794646463,0.06712694158311132
59,78,63,93,95,-0.03451121964800863,0.06920142621660752
59,79,55,100,88,-0.05474926718086332,0.07313727383716523
59,80,47,106,81,-0.08000000000000003,0.08000000000000003
60,71,98,74,91,0.10335206051617353,0.061575680566778264
60,72,93,72,92,0.07313727383716523,0.05474926718086332
60,73,88,71,93,0.05077710678338576,0.05077710678338576
60,74,83,73,90,0.032252644421814865,0.048418578457614166
60,75,82,79,92,0.015699044804238282,0.04715256350368319
60,76,79,83,91,0.0,0.0467521999912377
60,77,76,95,87,-0.015699044804238282,0.04715256350368319
60,78,67,103,80,-0.032252644421814865,0.048418578457614166
60,79,60,108,73,-0.05077710678338576,0.05077710678338576
60,80,50,112,62,-0.07313727383716523,0.05474926718086332
60,81,43,118,53,-0.10335206051617353,0.061575680566778264
61,70,98,75,86,0.13826517935484947,0.04511221032887475
61,71,99,76,88,0.09632405027258556,0.03826297667586875
61,72,97,76,88,0.06920142621660752,0.03451121964800863
61,73,92,75,88,0.048418578457614166,0.032252644421814865
61,74,88,78,89,0.03088667636830605,0.03088667636830605
61,75,87,85,89,0.015067403328270003,0.03014605954138166
61,76,84,93,86,0.0,0.029910794252010212
61,77,79,100,80,-0.015067403328270003,0.03014605954138166
61,78,69,105,72,-0.03088667636830605,0.03088667636830605
61,79,62,110,67,-0.048418578457614166,0.032252644421814865
61,80,53,115,56,-0.06920142621660752,0.03451121964800863
61,81,43,118,42,-0.09632405027258556,0.03826297667586875
61,82,33,123,30,-0.13826517935484947,0.04511221032887475
62,70,102,80,72,0.1308992675592447,0.0214106195359553
62,71,101,79,71,0.0927510698353074,0.01842431943322176
62,72,100,79,72,0.06712694158311132,0.016733781794646463
62,73,98,81,74,0.04715256350368319,0.015699044804238282
62,74,95,85,75,0.03014605954138166,0.015067403328270003
62,75,92,92,73,0.014723162687942437,0.014723162687942437
62,76,83,99,63,0.0,0.014613556019536122
62,77,76,104,55,-0.014723162687942437,0.014723162687942437
62,78,70,110,48,-0.03014605954138166,0.015067403328270003
62,79,62,114,42,-0.04715256350368319,0.015699044804238282
62,80,51,115,28,-0.06712694158311132,0.016733781794646463
62,81,42,121,17,-0.0927510698353074,0.01842431943322176
62,82,33,125,5,-0.1308992675592447,0.0214106195359553
63,70,100,79,69,0.1287068006749893,0.0
63,71,102,80,71,0.09164721253127672,0.0
63,72,100,78,70,0.06647615158762404,0.0
63,73,99,81,71,0.0467521999912377,0.0
63,74,99,88,72,0.029910794252010212,0.0
63,75,93,94,66,0.014613556019536122,0.0
63,77,76,103,44,-0.014613556019536122,0.0
63,78,68,107,34,-0.029910794252010212,0.0
63,79,61,113,28,-0.0467521999912377,0.0
63,80,51,116,18,-0.06647615158762404,0.0
63,81,44,122,10,-0.09164721253127672,0.0
63,82,38,129,7,-0.1287068006749893,0.0
64,70,106,84,47,0.1308992675592447,-0.0214106195359553
64,71,106,83,49,0.0927510698353074,-0.01842431943322176
64,72,105,81,53,0.06712694158311132,-0.016733781794646463
64,73,104,85,51,0.04715256350368319,-0.015699044804238282
64,74,102,92,46,0.03014605954138166,-0.015067403328270003
64,75,94,96,39,0.014723162687942437,-0.014723162687942437
64,76,86,102,31,0.0,-0.014613556019536122
64,77,79,108,20,-0.014723162687942437,-0.014723162687942437
64,78,70,113,9,-0.03014605954138166,-0.015067403328270003
